id,Machine failure,Probability
215458,0,0.001
215459,0,0.0003
215460,0,0.0067
215461,0,0.002
215462,0,0.0013
215463,0,0.0087
215464,0,0.001
215465,0,0.0017
215466,0,0.0015
215467,0,0.0014
215468,0,0.0015
215469,0,0.0064
215470,0,0.0048
215471,0,0.001
215472,0,0.0014
215473,0,0.0011
215474,0,0.0064
215475,0,0.0223
215476,0,0.0054
215477,0,0.0031
215478,0,0.0013
215479,0,0.0015
215480,0,0.0013
215481,0,0.0008
215482,0,0.0015
215483,0,0.0051
215484,0,0.001
215485,0,0.002
215486,0,0.0039
215487,0,0.001
215488,0,0.0052
215489,0,0.0011
215490,0,0.0031
215491,0,0.0085
215492,0,0.0006
215493,0,0.0022
215494,0,0.0022
215495,0,0.0145
215496,0,0.0052
215497,0,0.0078
215498,0,0.002
215499,0,0.0012
215500,0,0.0023
215501,0,0.0016
215502,0,0.0071
215503,0,0.0023
215504,0,0.0241
215505,0,0.0014
215506,0,0.0023
215507,0,0.002
215508,0,0.0021
215509,0,0.0033
215510,0,0.0012
215511,0,0.0037
215512,0,0.0022
215513,0,0.0007
215514,0,0.0029
215515,0,0.001
215516,0,0.0021
215517,0,0.002
215518,0,0.001
215519,0,0.0037
215520,0,0.0034
215521,0,0.0054
215522,0,0.0022
215523,0,0.0031
215524,0,0.0018
215525,0,0.0012
215526,0,0.0017
215527,0,0.0085
215528,1,1.0
215529,0,0.0026
215530,0,0.0014
215531,0,0.0027
215532,0,0.0045
215533,0,0.003
215534,0,0.0043
215535,0,0.0025
215536,0,0.0016
215537,0,0.0026
215538,0,0.0038
215539,0,0.0036
215540,0,0.0025
215541,0,0.0015
215542,0,0.0075
215543,0,0.0061
215544,0,0.001
215545,0,0.0012
215546,0,0.0011
215547,0,0.0087
215548,1,0.9745
215549,0,0.0005
215550,0,0.0019
215551,0,0.0041
215552,0,0.001
215553,0,0.0051
215554,0,0.0012
215555,0,0.0008
215556,0,0.0041
215557,0,0.0036
215558,0,0.0083
215559,0,0.0147
215560,0,0.0045
215561,0,0.0037
215562,0,0.0019
215563,0,0.0031
215564,0,0.0027
215565,0,0.0081
215566,0,0.0022
215567,0,0.0066
215568,0,0.0111
215569,0,0.0363
215570,0,0.0027
215571,0,0.004
215572,0,0.0011
215573,0,0.0053
215574,0,0.001
215575,0,0.0044
215576,0,0.0054
215577,0,0.0028
215578,0,0.0085
215579,0,0.0031
215580,0,0.0012
215581,0,0.0064
215582,0,0.0004
215583,0,0.0015
215584,0,0.0016
215585,0,0.0011
215586,0,0.0009
215587,0,0.0007
215588,0,0.0004
215589,0,0.0033
215590,0,0.0009
215591,0,0.0007
215592,0,0.0016
215593,0,0.0016
215594,0,0.0007
215595,0,0.0002
215596,0,0.0035
215597,0,0.001
215598,0,0.0008
215599,0,0.0034
215600,0,0.0009
215601,0,0.0014
215602,0,0.0018
215603,0,0.0026
215604,0,0.0037
215605,0,0.0009
215606,0,0.0019
215607,0,0.0009
215608,0,0.002
215609,0,0.0015
215610,0,0.0001
215611,0,0.0008
215612,0,0.0009
215613,0,0.001
215614,0,0.0018
215615,0,0.002
215616,0,0.002
215617,0,0.0038
215618,0,0.0044
215619,0,0.0075
215620,0,0.0005
215621,0,0.0004
215622,0,0.001
215623,0,0.0004
215624,0,0.0015
215625,0,0.0024
215626,0,0.0021
215627,0,0.0056
215628,0,0.0014
215629,0,0.0008
215630,0,0.0065
215631,0,0.0026
215632,0,0.0002
215633,0,0.002
215634,0,0.009
215635,0,0.0049
215636,0,0.0218
215637,0,0.009
215638,0,0.0059
215639,0,0.0022
215640,0,0.0022
215641,0,0.0021
215642,0,0.0019
215643,0,0.0047
215644,0,0.0007
215645,0,0.0014
215646,0,0.0015
215647,0,0.0023
215648,0,0.0067
215649,0,0.0018
215650,0,0.0094
215651,0,0.0019
215652,0,0.0007
215653,0,0.0326
215654,0,0.0009
215655,0,0.0013
215656,0,0.0012
215657,0,0.0028
215658,0,0.0078
215659,0,0.0025
215660,0,0.0008
215661,0,0.002
215662,0,0.0007
215663,0,0.0057
215664,0,0.0004
215665,0,0.0056
215666,0,0.0002
215667,0,0.0021
215668,0,0.0038
215669,0,0.0004
215670,0,0.0017
215671,1,0.9911
215672,0,0.0044
215673,0,0.0068
215674,0,0.003
215675,0,0.0013
215676,0,0.0023
215677,0,0.0026
215678,0,0.0014
215679,0,0.0021
215680,0,0.0124
215681,0,0.0018
215682,0,0.0057
215683,0,0.0029
215684,0,0.0014
215685,0,0.0046
215686,0,0.0013
215687,0,0.0031
215688,0,0.0168
215689,0,0.0012
215690,0,0.0009
215691,0,0.0013
215692,0,0.007
215693,0,0.0042
215694,0,0.0016
215695,0,0.0016
215696,0,0.0048
215697,0,0.0014
215698,0,0.0083
215699,0,0.0026
215700,0,0.0053
215701,0,0.0015
215702,0,0.0021
215703,0,0.0007
215704,0,0.002
215705,0,0.0003
215706,0,0.0027
215707,0,0.0032
215708,0,0.0019
215709,0,0.0008
215710,0,0.0038
215711,0,0.0101
215712,0,0.0009
215713,0,0.0008
215714,0,0.002
215715,0,0.0027
215716,0,0.0014
215717,0,0.0025
215718,0,0.0094
215719,0,0.0023
215720,0,0.0041
215721,0,0.0022
215722,0,0.0017
215723,0,0.0005
215724,0,0.0008
215725,0,0.0015
215726,0,0.0032
215727,0,0.0061
215728,0,0.0049
215729,0,0.006
215730,0,0.0047
215731,0,0.003
215732,0,0.0015
215733,0,0.0023
215734,0,0.0003
215735,0,0.0024
215736,0,0.0041
215737,0,0.0026
215738,1,0.9895
215739,0,0.0057
215740,0,0.0036
215741,0,0.0029
215742,0,0.0007
215743,0,0.0047
215744,0,0.0026
215745,0,0.0083
215746,0,0.0009
215747,0,0.0008
215748,0,0.0045
215749,0,0.0007
215750,0,0.0127
215751,0,0.0011
215752,0,0.0031
215753,0,0.0025
215754,0,0.0015
215755,0,0.0027
215756,0,0.0058
215757,0,0.0038
215758,0,0.0014
215759,0,0.0027
215760,0,0.0033
215761,0,0.0018
215762,0,0.0034
215763,0,0.0008
215764,1,1.0
215765,0,0.0084
215766,0,0.0001
215767,0,0.009
215768,0,0.0005
215769,0,0.0016
215770,0,0.0012
215771,0,0.0006
215772,0,0.0026
215773,0,0.0006
215774,0,0.0009
215775,0,0.0029
215776,0,0.0026
215777,0,0.0014
215778,0,0.0004
215779,0,0.0014
215780,0,0.0031
215781,0,0.0031
215782,0,0.0017
215783,0,0.0013
215784,0,0.0014
215785,0,0.0013
215786,0,0.0027
215787,0,0.0017
215788,0,0.0022
215789,0,0.0011
215790,0,0.0028
215791,0,0.001
215792,0,0.0012
215793,0,0.0022
215794,0,0.0005
215795,0,0.0027
215796,0,0.0046
215797,0,0.0067
215798,0,0.0009
215799,0,0.003
215800,0,0.0009
215801,0,0.0008
215802,0,0.0015
215803,0,0.0066
215804,0,0.0009
215805,0,0.0038
215806,0,0.0028
215807,0,0.0019
215808,0,0.0034
215809,0,0.0018
215810,0,0.001
215811,0,0.0006
215812,0,0.0008
215813,0,0.0009
215814,0,0.0011
215815,0,0.0041
215816,0,0.002
215817,0,0.0011
215818,0,0.0012
215819,0,0.0006
215820,0,0.0063
215821,0,0.003
215822,0,0.0013
215823,0,0.0073
215824,0,0.0006
215825,0,0.003
215826,0,0.0045
215827,0,0.0029
215828,0,0.0021
215829,0,0.0026
215830,0,0.0006
215831,0,0.0016
215832,0,0.0006
215833,0,0.0016
215834,0,0.0015
215835,0,0.004
215836,0,0.0181
215837,0,0.0007
215838,0,0.0036
215839,0,0.0036
215840,0,0.0024
215841,0,0.0009
215842,0,0.001
215843,0,0.0013
215844,0,0.0071
215845,0,0.0021
215846,0,0.0026
215847,0,0.0107
215848,0,0.0048
215849,0,0.0026
215850,0,0.0014
215851,0,0.0029
215852,0,0.0005
215853,0,0.0011
215854,0,0.0139
215855,0,0.0132
215856,0,0.0006
215857,0,0.0033
215858,0,0.001
215859,0,0.0008
215860,0,0.0009
215861,0,0.0003
215862,0,0.0044
215863,0,0.0019
215864,0,0.0012
215865,0,0.011
215866,0,0.0016
215867,0,0.0009
215868,0,0.0005
215869,0,0.0014
215870,1,0.994
215871,0,0.0007
215872,0,0.0042
215873,0,0.0015
215874,0,0.0018
215875,0,0.0013
215876,0,0.0009
215877,0,0.0019
215878,0,0.0016
215879,0,0.0048
215880,0,0.0027
215881,0,0.003
215882,0,0.0014
215883,0,0.0067
215884,0,0.0019
215885,0,0.0055
215886,0,0.0075
215887,0,0.004
215888,0,0.0041
215889,0,0.0077
215890,0,0.0017
215891,0,0.0016
215892,0,0.0008
215893,1,0.9999
215894,0,0.0133
215895,0,0.0027
215896,0,0.0023
215897,0,0.0088
215898,0,0.0024
215899,0,0.0042
215900,0,0.0045
215901,0,0.0022
215902,0,0.0015
215903,0,0.0012
215904,0,0.0059
215905,0,0.0011
215906,0,0.0009
215907,0,0.0013
215908,0,0.0036
215909,0,0.0075
215910,0,0.0024
215911,0,0.0009
215912,0,0.0023
215913,0,0.0095
215914,0,0.0012
215915,0,0.0013
215916,0,0.0019
215917,0,0.0048
215918,0,0.0027
215919,0,0.0051
215920,0,0.0017
215921,0,0.0072
215922,0,0.0008
215923,0,0.0008
215924,0,0.0069
215925,0,0.0012
215926,0,0.0029
215927,0,0.0009
215928,0,0.0008
215929,0,0.0011
215930,0,0.0046
215931,0,0.0021
215932,0,0.0036
215933,0,0.0225
215934,0,0.0028
215935,0,0.0008
215936,0,0.0114
215937,0,0.0019
215938,0,0.0035
215939,0,0.0035
215940,0,0.0019
215941,0,0.0027
215942,0,0.0004
215943,0,0.0013
215944,0,0.0032
215945,0,0.0012
215946,0,0.0017
215947,0,0.0015
215948,0,0.0082
215949,0,0.0026
215950,0,0.0005
215951,0,0.0018
215952,0,0.0014
215953,0,0.0059
215954,0,0.0017
215955,0,0.0008
215956,0,0.0092
215957,0,0.0012
215958,0,0.0045
215959,0,0.0019
215960,0,0.002
215961,0,0.0044
215962,0,0.0005
215963,0,0.0014
215964,0,0.0015
215965,0,0.0025
215966,0,0.0012
215967,0,0.0046
215968,0,0.0027
215969,0,0.0023
215970,0,0.0012
215971,0,0.0049
215972,0,0.0005
215973,0,0.0068
215974,0,0.0048
215975,0,0.0039
215976,0,0.0037
215977,0,0.0005
215978,0,0.004
215979,0,0.0035
215980,0,0.0045
215981,0,0.0044
215982,0,0.0013
215983,0,0.0008
215984,0,0.0044
215985,0,0.0041
215986,0,0.0024
215987,0,0.0007
215988,0,0.0016
215989,0,0.0032
215990,0,0.0039
215991,0,0.0037
215992,0,0.0057
215993,0,0.0004
215994,0,0.0004
215995,0,0.0012
215996,0,0.0012
215997,0,0.0025
215998,0,0.0026
215999,0,0.0026
216000,0,0.001
216001,0,0.001
216002,0,0.0012
216003,0,0.0007
216004,0,0.0014
216005,0,0.0049
216006,0,0.0061
216007,0,0.0021
216008,0,0.0052
216009,0,0.0008
216010,0,0.0004
216011,0,0.0111
216012,0,0.0023
216013,0,0.0006
216014,0,0.0019
216015,0,0.0004
216016,0,0.003
216017,0,0.0066
216018,0,0.0016
216019,0,0.0049
216020,0,0.0009
216021,0,0.0015
216022,0,0.0062
216023,0,0.0047
216024,0,0.0012
216025,1,0.9878
216026,0,0.0015
216027,0,0.0042
216028,0,0.01
216029,0,0.0106
216030,0,0.0068
216031,0,0.0025
216032,0,0.0032
216033,0,0.0013
216034,0,0.0009
216035,0,0.0008
216036,0,0.0022
216037,0,0.001
216038,0,0.0011
216039,0,0.0133
216040,0,0.0013
216041,0,0.0034
216042,0,0.0009
216043,0,0.0023
216044,0,0.0022
216045,0,0.0026
216046,0,0.008
216047,0,0.0055
216048,0,0.0021
216049,0,0.0013
216050,0,0.0016
216051,0,0.0005
216052,0,0.0016
216053,0,0.0009
216054,0,0.0014
216055,0,0.0025
216056,0,0.0103
216057,0,0.0018
216058,0,0.0003
216059,0,0.0033
216060,0,0.001
216061,0,0.0017
216062,0,0.0006
216063,0,0.0035
216064,0,0.0032
216065,0,0.0874
216066,0,0.002
216067,0,0.0023
216068,0,0.0008
216069,0,0.0035
216070,0,0.0011
216071,0,0.001
216072,0,0.0005
216073,0,0.0066
216074,0,0.0043
216075,0,0.0025
216076,0,0.0032
216077,0,0.0037
216078,0,0.0008
216079,0,0.0007
216080,0,0.0045
216081,0,0.0026
216082,0,0.002
216083,0,0.0018
216084,0,0.0019
216085,0,0.0017
216086,0,0.0023
216087,0,0.0066
216088,0,0.0005
216089,0,0.0033
216090,0,0.0011
216091,0,0.0072
216092,0,0.0023
216093,0,0.0015
216094,0,0.0037
216095,0,0.0035
216096,0,0.0011
216097,0,0.0036
216098,0,0.0034
216099,0,0.0012
216100,0,0.001
216101,0,0.001
216102,0,0.0133
216103,0,0.001
216104,0,0.0067
216105,0,0.0013
216106,0,0.0018
216107,0,0.0007
216108,0,0.0011
216109,0,0.0021
216110,0,0.0016
216111,0,0.0037
216112,0,0.0014
216113,0,0.0008
216114,0,0.0104
216115,0,0.0016
216116,0,0.0022
216117,1,0.9947
216118,0,0.0009
216119,0,0.0075
216120,1,0.9928
216121,0,0.0016
216122,0,0.0065
216123,0,0.0043
216124,0,0.0012
216125,0,0.0049
216126,0,0.0006
216127,0,0.0003
216128,0,0.0008
216129,0,0.0054
216130,0,0.0018
216131,0,0.0011
216132,0,0.0005
216133,0,0.0411
216134,0,0.0014
216135,0,0.0022
216136,0,0.0092
216137,0,0.0011
216138,0,0.0049
216139,0,0.0015
216140,0,0.0022
216141,0,0.0026
216142,0,0.0004
216143,0,0.0011
216144,0,0.0034
216145,0,0.0039
216146,0,0.0048
216147,0,0.002
216148,0,0.0013
216149,0,0.0083
216150,0,0.0043
216151,0,0.0042
216152,0,0.0035
216153,0,0.0039
216154,0,0.0026
216155,0,0.0024
216156,0,0.006
216157,0,0.0007
216158,0,0.0064
216159,0,0.0046
216160,0,0.0027
216161,0,0.0012
216162,0,0.0004
216163,0,0.0029
216164,0,0.0048
216165,0,0.0028
216166,0,0.0105
216167,0,0.003
216168,0,0.0024
216169,0,0.0015
216170,0,0.0017
216171,0,0.0008
216172,0,0.0006
216173,0,0.0042
216174,0,0.0128
216175,0,0.0023
216176,0,0.0007
216177,0,0.0037
216178,0,0.0014
216179,0,0.0027
216180,0,0.0007
216181,0,0.0012
216182,0,0.0034
216183,0,0.0013
216184,0,0.0094
216185,0,0.0009
216186,0,0.0008
216187,0,0.0023
216188,0,0.0024
216189,0,0.0037
216190,0,0.0014
216191,0,0.001
216192,0,0.0023
216193,0,0.0063
216194,0,0.0007
216195,0,0.0108
216196,0,0.0016
216197,0,0.002
216198,0,0.0021
216199,0,0.0093
216200,0,0.0052
216201,0,0.0102
216202,0,0.0008
216203,0,0.0006
216204,0,0.0014
216205,0,0.0023
216206,0,0.0083
216207,0,0.0017
216208,0,0.0016
216209,0,0.0042
216210,0,0.0022
216211,0,0.0021
216212,0,0.0027
216213,0,0.0014
216214,0,0.0006
216215,0,0.0024
216216,0,0.0024
216217,0,0.0001
216218,0,0.0016
216219,0,0.0006
216220,0,0.0047
216221,0,0.0045
216222,0,0.0033
216223,0,0.0046
216224,0,0.0003
216225,0,0.0007
216226,0,0.0026
216227,0,0.0026
216228,0,0.003
216229,0,0.0042
216230,0,0.007
216231,0,0.0011
216232,0,0.0088
216233,0,0.0026
216234,0,0.0012
216235,0,0.0012
216236,0,0.0031
216237,0,0.0016
216238,0,0.0004
216239,0,0.0025
216240,0,0.001
216241,0,0.0093
216242,0,0.001
216243,0,0.0087
216244,0,0.0029
216245,0,0.0011
216246,0,0.0042
216247,0,0.0115
216248,0,0.0028
216249,0,0.0027
216250,0,0.0032
216251,0,0.0033
216252,0,0.0012
216253,0,0.0009
216254,0,0.0076
216255,0,0.0188
216256,0,0.0029
216257,0,0.0015
216258,0,0.0007
216259,0,0.0017
216260,0,0.0097
216261,0,0.0013
216262,0,0.0026
216263,0,0.0008
216264,0,0.003
216265,0,0.0012
216266,1,0.9945
216267,0,0.0017
216268,0,0.0005
216269,0,0.0064
216270,0,0.0037
216271,0,0.0007
216272,0,0.0027
216273,0,0.0261
216274,0,0.0009
216275,0,0.0025
216276,0,0.0009
216277,0,0.0069
216278,0,0.0009
216279,0,0.0021
216280,0,0.0039
216281,0,0.0029
216282,0,0.0056
216283,0,0.0028
216284,0,0.0008
216285,0,0.0018
216286,0,0.0039
216287,0,0.0076
216288,0,0.0039
216289,0,0.0021
216290,0,0.0033
216291,0,0.0013
216292,0,0.002
216293,0,0.0072
216294,0,0.0016
216295,0,0.0009
216296,0,0.0005
216297,0,0.0008
216298,0,0.002
216299,0,0.0008
216300,0,0.0028
216301,0,0.0039
216302,0,0.0043
216303,0,0.0137
216304,0,0.0084
216305,0,0.0072
216306,0,0.0054
216307,0,0.0007
216308,0,0.0014
216309,0,0.0011
216310,0,0.0023
216311,0,0.005
216312,0,0.0017
216313,0,0.0006
216314,0,0.0026
216315,0,0.0057
216316,1,0.9985
216317,0,0.0074
216318,0,0.0013
216319,0,0.001
216320,0,0.0024
216321,0,0.0009
216322,0,0.0028
216323,0,0.0022
216324,0,0.0045
216325,0,0.0011
216326,0,0.0009
216327,0,0.0027
216328,0,0.0066
216329,0,0.0035
216330,0,0.0051
216331,0,0.0127
216332,0,0.0065
216333,0,0.0026
216334,0,0.0021
216335,0,0.002
216336,0,0.0057
216337,0,0.0031
216338,0,0.0092
216339,0,0.0025
216340,0,0.002
216341,0,0.0027
216342,0,0.0024
216343,0,0.0015
216344,0,0.0047
216345,0,0.0066
216346,0,0.0014
216347,0,0.0075
216348,0,0.0055
216349,0,0.0033
216350,0,0.0026
216351,0,0.0025
216352,0,0.0023
216353,0,0.0024
216354,0,0.0011
216355,0,0.0013
216356,0,0.0071
216357,0,0.0031
216358,0,0.002
216359,0,0.0072
216360,0,0.0103
216361,0,0.0088
216362,0,0.0067
216363,0,0.001
216364,0,0.0024
216365,0,0.0018
216366,0,0.001
216367,0,0.0144
216368,0,0.004
216369,0,0.0011
216370,0,0.003
216371,0,0.001
216372,0,0.0009
216373,0,0.0044
216374,0,0.0003
216375,0,0.0039
216376,0,0.0011
216377,0,0.0024
216378,0,0.0008
216379,0,0.0061
216380,0,0.0023
216381,0,0.0005
216382,0,0.0014
216383,0,0.0105
216384,0,0.0019
216385,0,0.0057
216386,0,0.0076
216387,0,0.0057
216388,0,0.0074
216389,0,0.0036
216390,0,0.0011
216391,0,0.007
216392,0,0.0007
216393,0,0.0013
216394,0,0.0013
216395,0,0.0028
216396,0,0.001
216397,0,0.0012
216398,0,0.0062
216399,0,0.0012
216400,0,0.0036
216401,0,0.0018
216402,0,0.0053
216403,0,0.0025
216404,0,0.0079
216405,0,0.0024
216406,0,0.004
216407,0,0.0132
216408,0,0.0038
216409,0,0.0022
216410,0,0.0004
216411,0,0.0007
216412,0,0.002
216413,0,0.0082
216414,0,0.0035
216415,0,0.0024
216416,0,0.0009
216417,0,0.0013
216418,0,0.0006
216419,0,0.0062
216420,0,0.0005
216421,0,0.0112
216422,0,0.0019
216423,0,0.0005
216424,0,0.0047
216425,0,0.0023
216426,0,0.0024
216427,0,0.0057
216428,0,0.0006
216429,0,0.0007
216430,0,0.0033
216431,0,0.0016
216432,0,0.017
216433,0,0.0062
216434,0,0.003
216435,0,0.0017
216436,0,0.0027
216437,0,0.0019
216438,0,0.0041
216439,0,0.0373
216440,0,0.0012
216441,0,0.0091
216442,0,0.0012
216443,0,0.0007
216444,0,0.0015
216445,0,0.0039
216446,0,0.0013
216447,0,0.0024
216448,0,0.0048
216449,0,0.0025
216450,0,0.0271
216451,0,0.0041
216452,0,0.0011
216453,0,0.0003
216454,0,0.0034
216455,0,0.0009
216456,0,0.0005
216457,0,0.0013
216458,0,0.0047
216459,0,0.0021
216460,0,0.0011
216461,0,0.0013
216462,0,0.0069
216463,0,0.0006
216464,0,0.0021
216465,0,0.0087
216466,0,0.007
216467,0,0.0013
216468,0,0.0011
216469,0,0.007
216470,0,0.005
216471,1,0.9966
216472,0,0.0018
216473,0,0.0021
216474,0,0.001
216475,0,0.001
216476,0,0.001
216477,0,0.0014
216478,0,0.0031
216479,0,0.0025
216480,0,0.0285
216481,0,0.0026
216482,0,0.0031
216483,0,0.0005
216484,0,0.0125
216485,0,0.004
216486,0,0.0169
216487,0,0.0008
216488,0,0.0051
216489,0,0.001
216490,0,0.0008
216491,0,0.012
216492,0,0.0136
216493,0,0.0057
216494,0,0.0017
216495,0,0.0046
216496,0,0.0005
216497,0,0.0021
216498,0,0.0182
216499,0,0.0046
216500,0,0.014
216501,0,0.0018
216502,0,0.0206
216503,0,0.0004
216504,0,0.0006
216505,0,0.0068
216506,0,0.0011
216507,0,0.0151
216508,0,0.0014
216509,0,0.0009
216510,0,0.0023
216511,0,0.0014
216512,0,0.002
216513,0,0.0062
216514,0,0.0041
216515,0,0.0007
216516,0,0.0018
216517,0,0.0015
216518,0,0.0079
216519,0,0.0103
216520,0,0.0039
216521,0,0.0015
216522,0,0.002
216523,0,0.0058
216524,0,0.0029
216525,0,0.0091
216526,0,0.0018
216527,1,0.9998
216528,0,0.0018
216529,0,0.0025
216530,0,0.0029
216531,0,0.0017
216532,0,0.0068
216533,0,0.0055
216534,0,0.0016
216535,0,0.0013
216536,0,0.0024
216537,0,0.0036
216538,0,0.0012
216539,0,0.0012
216540,0,0.0017
216541,0,0.0022
216542,0,0.0021
216543,0,0.0015
216544,0,0.0014
216545,0,0.004
216546,0,0.0017
216547,0,0.0041
216548,0,0.0032
216549,0,0.0032
216550,0,0.0181
216551,0,0.0007
216552,0,0.0052
216553,0,0.0027
216554,0,0.0004
216555,0,0.0049
216556,0,0.0012
216557,0,0.001
216558,0,0.0095
216559,0,0.0016
216560,0,0.0007
216561,0,0.0003
216562,0,0.0012
216563,0,0.0022
216564,0,0.0025
216565,0,0.0028
216566,0,0.001
216567,0,0.0012
216568,0,0.0005
216569,0,0.0012
216570,0,0.0008
216571,0,0.0036
216572,0,0.0025
216573,0,0.0014
216574,0,0.003
216575,0,0.0051
216576,0,0.0146
216577,0,0.0019
216578,0,0.0013
216579,0,0.0257
216580,0,0.0017
216581,0,0.0114
216582,0,0.0154
216583,0,0.0044
216584,0,0.005
216585,0,0.0011
216586,0,0.0016
216587,0,0.0076
216588,0,0.0055
216589,0,0.0016
216590,0,0.0037
216591,0,0.004
216592,0,0.0025
216593,0,0.0064
216594,0,0.0051
216595,0,0.0068
216596,0,0.0005
216597,0,0.0007
216598,0,0.0014
216599,0,0.0006
216600,0,0.0023
216601,0,0.0029
216602,0,0.0072
216603,0,0.0019
216604,0,0.0018
216605,0,0.0005
216606,0,0.0008
216607,0,0.0034
216608,0,0.0018
216609,0,0.0014
216610,0,0.002
216611,0,0.0035
216612,0,0.0052
216613,0,0.0007
216614,0,0.004
216615,0,0.0016
216616,0,0.0014
216617,0,0.0031
216618,0,0.0013
216619,0,0.0019
216620,0,0.0008
216621,0,0.0044
216622,0,0.0019
216623,0,0.0056
216624,0,0.0031
216625,0,0.0011
216626,0,0.0025
216627,0,0.0094
216628,0,0.0124
216629,0,0.004
216630,0,0.0029
216631,0,0.0001
216632,0,0.0014
216633,0,0.0058
216634,0,0.0011
216635,0,0.0018
216636,0,0.001
216637,0,0.0032
216638,0,0.0023
216639,0,0.0009
216640,0,0.0024
216641,0,0.0008
216642,0,0.0006
216643,0,0.004
216644,0,0.0026
216645,0,0.0006
216646,0,0.0047
216647,0,0.0015
216648,0,0.0011
216649,0,0.0019
216650,0,0.001
216651,0,0.0028
216652,0,0.001
216653,0,0.0044
216654,0,0.0012
216655,1,0.9992
216656,0,0.0006
216657,0,0.0032
216658,0,0.0016
216659,0,0.0044
216660,0,0.0046
216661,0,0.0012
216662,0,0.0013
216663,0,0.0009
216664,0,0.0056
216665,0,0.001
216666,0,0.0052
216667,0,0.0004
216668,0,0.003
216669,0,0.0018
216670,0,0.0302
216671,0,0.0148
216672,0,0.0005
216673,0,0.0018
216674,0,0.0029
216675,0,0.0028
216676,0,0.0029
216677,0,0.0055
216678,0,0.0036
216679,0,0.0014
216680,0,0.0016
216681,0,0.0011
216682,0,0.0023
216683,0,0.0025
216684,0,0.004
216685,0,0.0035
216686,0,0.0023
216687,0,0.0021
216688,0,0.0035
216689,0,0.0004
216690,0,0.0033
216691,0,0.0044
216692,0,0.0022
216693,0,0.0032
216694,0,0.0017
216695,0,0.0095
216696,0,0.0045
216697,1,0.996
216698,0,0.0052
216699,0,0.0138
216700,0,0.0062
216701,0,0.004
216702,0,0.0074
216703,0,0.004
216704,1,0.9946
216705,0,0.0007
216706,0,0.0052
216707,0,0.0093
216708,0,0.0063
216709,0,0.0013
216710,0,0.0008
216711,0,0.0029
216712,0,0.0027
216713,0,0.0052
216714,0,0.003
216715,0,0.0026
216716,0,0.004
216717,0,0.0028
216718,0,0.0059
216719,0,0.0012
216720,0,0.0024
216721,0,0.0009
216722,0,0.0354
216723,0,0.0067
216724,0,0.0025
216725,0,0.006
216726,0,0.0005
216727,0,0.001
216728,0,0.0127
216729,0,0.0154
216730,0,0.0196
216731,0,0.0016
216732,0,0.0039
216733,0,0.0025
216734,0,0.0007
216735,0,0.0057
216736,0,0.0113
216737,0,0.0024
216738,0,0.0015
216739,0,0.0028
216740,0,0.0013
216741,0,0.0016
216742,0,0.0028
216743,0,0.0021
216744,0,0.0011
216745,0,0.0018
216746,0,0.0091
216747,0,0.0047
216748,0,0.0035
216749,0,0.0027
216750,0,0.006
216751,0,0.0014
216752,0,0.0037
216753,0,0.0069
216754,0,0.0022
216755,0,0.0037
216756,0,0.0009
216757,0,0.0022
216758,0,0.002
216759,0,0.0098
216760,0,0.003
216761,0,0.0006
216762,0,0.0016
216763,0,0.0062
216764,0,0.0054
216765,0,0.0112
216766,0,0.0044
216767,0,0.0032
216768,0,0.0005
216769,0,0.0114
216770,0,0.0028
216771,0,0.0036
216772,0,0.0082
216773,0,0.0111
216774,0,0.0011
216775,0,0.0011
216776,0,0.0013
216777,0,0.0015
216778,0,0.0028
216779,0,0.0018
216780,0,0.0019
216781,0,0.0012
216782,0,0.0043
216783,0,0.0014
216784,0,0.0023
216785,0,0.0025
216786,0,0.0014
216787,0,0.0026
216788,0,0.0022
216789,0,0.0036
216790,0,0.0031
216791,0,0.0027
216792,0,0.0017
216793,0,0.0012
216794,0,0.0031
216795,0,0.0125
216796,0,0.0031
216797,0,0.0008
216798,0,0.0043
216799,0,0.0008
216800,0,0.0007
216801,0,0.0013
216802,0,0.005
216803,0,0.0082
216804,0,0.0004
216805,0,0.0154
216806,0,0.0062
216807,0,0.0014
216808,0,0.0009
216809,0,0.002
216810,0,0.0144
216811,0,0.0031
216812,0,0.001
216813,0,0.0019
216814,0,0.0026
216815,0,0.0019
216816,0,0.003
216817,0,0.0034
216818,0,0.0022
216819,0,0.0043
216820,0,0.0048
216821,0,0.0085
216822,0,0.0083
216823,0,0.0183
216824,0,0.0021
216825,0,0.0017
216826,0,0.0009
216827,0,0.0021
216828,0,0.0004
216829,0,0.0029
216830,0,0.0024
216831,0,0.0203
216832,0,0.0108
216833,0,0.0032
216834,0,0.0031
216835,0,0.0021
216836,0,0.0007
216837,0,0.0011
216838,0,0.0034
216839,0,0.0013
216840,0,0.0034
216841,0,0.0006
216842,0,0.0013
216843,0,0.0032
216844,0,0.0027
216845,0,0.0029
216846,0,0.0043
216847,0,0.003
216848,0,0.0047
216849,0,0.0023
216850,0,0.003
216851,0,0.0067
216852,0,0.0035
216853,0,0.003
216854,0,0.0022
216855,0,0.0045
216856,0,0.0023
216857,0,0.0015
216858,0,0.0068
216859,0,0.0021
216860,0,0.0008
216861,0,0.0009
216862,0,0.0005
216863,0,0.0019
216864,0,0.0009
216865,0,0.0004
216866,0,0.0115
216867,0,0.0009
216868,0,0.0035
216869,0,0.0006
