id,loan_status,probs
86114,0,0.0615
86115,0,0.0004
86116,0,1e-04
86117,0,0.0029
86118,0,0.1034
86119,1,0.5748
86120,0,0.0686
86121,0,0.0726
86122,0,0.0069
86123,0,0.0003
86124,0,0.0057
86125,0,0.0346
86126,0,0.0043
86127,0,0.0067
86128,0,0.0071
86129,0,0.0026
86130,0,0.0092
86131,0,0.0159
86132,0,0.0475
86133,0,1e-04
86134,0,0.1001
86135,1,0.9294
86136,0,0.0063
86137,0,0.0347
86138,0,0.2025
86139,0,0.0121
86140,0,0.0175
86141,0,0.1076
86142,0,0.0553
86143,0,0.0493
86144,1,0.995
86145,0,0.0221
86146,0,0.006
86147,0,0.0078
86148,0,1e-04
86149,1,0.845
86150,0,0.0028
86151,0,0.0215
86152,0,0.006
86153,0,0.0113
86154,0,0.1084
86155,0,0.0216
86156,0,0.0017
86157,0,0.0122
86158,0,0.0084
86159,0,0.068
86160,0,0.0047
86161,0,0.015
86162,0,0.0511
86163,0,0.008
86164,0,0.0038
86165,0,0.0218
86166,0,0.002
86167,0,0.0097
86168,0,0.0
86169,0,0.0157
86170,0,1e-04
86171,0,0.0024
86172,0,0.0754
86173,0,0.0072
86174,0,0.062
86175,0,0.3145
86176,0,0.1154
86177,1,0.9034
86178,0,0.0101
86179,0,0.0158
86180,0,0.0207
86181,0,0.0384
86182,0,0.0111
86183,0,0.0101
86184,0,1e-04
86185,0,0.0111
86186,0,0.0277
86187,0,0.0238
86188,0,0.0102
86189,0,0.0014
86190,0,0.054
86191,0,0.0084
86192,0,0.0044
86193,0,0.0038
86194,0,0.0369
86195,0,0.0216
86196,0,0.0003
86197,0,0.0186
86198,0,0.0818
86199,0,0.0002
86200,0,0.097
86201,0,0.024
86202,0,0.0071
86203,0,0.0026
86204,0,0.0032
86205,0,0.0853
86206,0,0.1369
86207,0,0.0093
86208,0,0.0003
86209,0,0.0007
86210,0,0.0103
86211,1,0.9646
86212,0,0.0062
86213,0,0.0068
86214,0,0.0097
86215,0,0.0017
86216,0,0.4757
86217,1,0.9956
86218,0,0.0063
86219,1,0.8569
86220,0,1e-04
86221,0,0.0326
86222,0,0.0003
86223,0,0.0023
86224,0,0.0063
86225,0,0.0026
86226,0,0.0826
86227,0,0.0145
86228,1,0.9951
86229,0,0.0069
86230,0,0.022
86231,0,0.001
86232,0,0.0055
86233,0,0.0199
86234,0,0.0132
86235,0,1e-04
86236,0,0.0298
86237,0,0.0047
86238,0,0.0092
86239,1,0.9807
86240,1,0.9453
86241,1,0.9984
86242,0,0.0018
86243,0,0.0173
86244,1,0.8562
86245,0,0.0007
86246,0,0.0161
86247,0,0.0253
86248,0,0.0012
86249,0,0.0216
86250,0,0.0859
86251,0,0.0799
86252,0,0.0735
86253,0,0.0041
86254,0,0.0008
86255,1,0.7287
86256,0,0.0473
86257,0,0.0024
86258,0,0.0018
86259,0,0.0095
86260,0,0.0062
86261,0,0.0099
86262,0,0.0431
86263,1,0.9616
86264,0,0.0038
86265,0,0.0057
86266,1,0.9734
86267,0,0.0283
86268,0,0.0191
86269,1,0.9551
86270,0,0.1539
86271,0,0.0423
86272,0,0.0066
86273,0,0.0354
86274,1,0.9871
86275,1,0.982
86276,0,0.0075
86277,0,0.0007
86278,0,0.03
86279,0,0.0273
86280,0,0.1165
86281,0,0.0002
86282,0,0.0063
86283,1,0.873
86284,0,0.0022
86285,0,0.0031
86286,0,0.0128
86287,0,0.0075
86288,0,0.0008
86289,0,0.0041
86290,0,0.0034
86291,0,0.3001
86292,0,0.0237
86293,0,0.2241
86294,0,0.4065
86295,0,0.0045
86296,1,0.9179
86297,0,0.0136
86298,0,0.0
86299,0,0.0323
86300,0,0.0207
86301,1,0.7611
86302,0,0.027
86303,0,0.0012
86304,0,0.0536
86305,0,0.0146
86306,0,0.0051
86307,0,0.0159
86308,0,0.0017
86309,0,0.1138
86310,0,0.0143
86311,0,0.0043
86312,0,0.0007
86313,0,0.0813
86314,0,0.0089
86315,0,0.0083
86316,1,0.9537
86317,0,0.1003
86318,0,0.0003
86319,0,0.0117
86320,0,0.0506
86321,0,0.0534
86322,0,0.1574
86323,1,0.9792
86324,0,0.0028
86325,0,0.0242
86326,0,0.0029
86327,0,0.0281
86328,0,0.0248
86329,0,0.0054
86330,0,0.0434
86331,0,0.003
86332,0,0.02
86333,0,0.0033
86334,0,0.0011
86335,0,0.0393
86336,0,0.0176
86337,0,0.0384
86338,0,0.328
86339,0,0.0121
86340,0,0.0567
86341,0,0.0385
86342,1,0.8835
86343,0,0.0054
86344,0,0.0345
86345,0,0.0008
86346,0,0.2752
86347,0,0.1664
86348,0,0.0018
86349,0,0.0297
86350,0,0.018
86351,0,0.0032
86352,0,0.0156
86353,0,0.0128
86354,1,0.8662
86355,0,0.004
86356,0,0.0007
86357,0,0.0048
86358,0,0.0246
86359,0,0.0087
86360,0,0.0268
86361,0,1e-04
86362,0,0.0835
86363,0,0.0102
86364,0,0.0195
86365,0,0.1043
86366,0,0.0019
86367,0,0.002
86368,0,1e-04
86369,0,0.0348
86370,0,0.092
86371,0,0.4518
86372,1,0.9803
86373,0,0.0638
86374,0,0.0163
86375,0,0.0012
86376,0,0.0003
86377,0,0.0021
86378,1,0.6724
86379,0,0.0706
86380,0,0.0275
86381,0,0.0312
86382,1,0.9418
86383,0,0.0132
86384,0,0.0025
86385,0,0.0275
86386,0,0.0216
86387,0,0.0015
86388,0,0.0049
86389,0,0.0242
86390,0,0.0035
86391,0,0.0275
86392,0,0.0011
86393,0,0.0155
86394,0,0.0124
86395,1,0.9241
86396,0,0.1393
86397,0,0.0219
86398,0,0.0577
86399,0,0.0813
86400,0,0.002
86401,0,0.0418
86402,0,0.0296
86403,0,0.0433
86404,0,0.0002
86405,0,0.0172
86406,0,0.028
86407,0,0.004
86408,1,0.648
86409,1,0.9912
86410,0,0.0034
86411,0,0.009
86412,0,0.0559
86413,0,0.0053
86414,0,0.0061
86415,0,0.0145
86416,0,0.0671
86417,1,0.9446
86418,0,0.0224
86419,0,0.0132
86420,0,0.0119
86421,1,0.9946
86422,0,0.0234
86423,0,1e-04
86424,0,0.1165
86425,0,0.1747
86426,0,0.238
86427,0,0.2969
86428,0,0.0122
86429,0,0.0
86430,0,0.1576
86431,0,0.0406
86432,0,0.002
86433,0,0.0159
86434,0,0.0008
86435,0,0.1322
86436,0,0.0165
86437,0,0.0076
86438,0,0.0534
86439,1,0.8028
86440,0,0.0289
86441,0,0.0163
86442,0,0.0099
86443,0,1e-04
86444,0,0.0412
86445,0,0.0179
86446,0,0.105
86447,0,0.0032
86448,0,0.0879
86449,1,0.9769
86450,1,0.5099
86451,0,0.0006
86452,0,0.0057
86453,0,0.0003
86454,0,0.0059
86455,0,0.0018
86456,0,0.0484
86457,0,0.0071
86458,0,0.0383
86459,0,0.0564
86460,0,0.0058
86461,0,0.0204
86462,0,0.032
86463,0,0.0188
86464,0,0.0081
86465,0,0.0524
86466,0,0.0039
86467,0,0.2216
86468,0,0.0778
86469,0,0.3594
86470,0,0.0472
86471,0,0.044
86472,1,0.9811
86473,0,0.0098
86474,0,0.0143
86475,0,0.0007
86476,0,0.0164
86477,0,0.0406
86478,0,0.0129
86479,0,0.1236
86480,1,0.9675
86481,0,0.0191
86482,0,0.1208
86483,0,0.012
86484,0,0.1617
86485,0,0.0197
86486,0,0.0164
86487,0,0.0425
86488,0,0.0045
86489,0,0.0044
86490,0,1e-04
86491,0,0.0148
86492,0,0.0408
86493,0,0.0506
86494,0,0.0465
86495,0,0.0034
86496,0,0.0215
86497,0,0.0552
86498,1,0.9768
86499,0,0.0092
86500,0,0.023
86501,0,0.0005
86502,0,0.0032
86503,0,0.0004
86504,0,0.0151
86505,0,0.0349
86506,1,0.8945
86507,0,0.0084
86508,0,0.014
86509,0,0.0015
86510,0,0.0063
86511,0,0.0158
86512,0,0.0254
86513,0,0.0631
86514,0,0.0002
86515,0,0.0162
86516,0,0.1567
86517,0,0.0044
86518,1,0.9819
86519,0,0.0473
86520,0,0.003
86521,0,0.0284
86522,1,0.9767
86523,1,0.912
86524,0,0.0007
86525,0,0.0059
86526,1,0.8637
86527,0,0.0165
86528,0,0.0132
86529,0,0.0173
86530,0,0.0442
86531,0,0.0082
86532,0,0.0025
86533,0,0.006
86534,0,0.0156
86535,0,0.035
86536,0,0.1847
86537,0,0.0006
86538,0,0.0034
86539,0,0.0151
86540,0,0.0041
86541,0,0.0097
86542,0,0.0586
86543,0,0.0062
86544,0,0.0449
86545,0,0.0229
86546,0,0.0012
86547,0,0.0996
86548,0,0.0334
86549,0,0.0146
86550,1,0.992
86551,0,0.1048
86552,0,0.0074
86553,0,0.0048
86554,0,0.0254
86555,0,0.0002
86556,0,0.0019
86557,0,0.0105
86558,1,0.987
86559,0,0.0119
86560,0,0.0075
86561,0,0.1037
86562,0,0.008
86563,0,0.3154
86564,0,1e-04
86565,0,0.0113
86566,0,0.0658
86567,0,0.1077
86568,0,0.2857
86569,0,0.0142
86570,0,0.0409
86571,0,0.0045
86572,0,0.0095
86573,1,0.9362
86574,1,0.6109
86575,0,0.0315
86576,0,0.0012
86577,0,0.3274
86578,0,0.0285
86579,0,0.011
86580,1,0.96
86581,0,0.1872
86582,0,0.0143
86583,0,0.0094
86584,0,0.0674
86585,0,0.2987
86586,0,0.0053
86587,0,0.0003
86588,0,0.0218
86589,0,0.0874
86590,0,0.0004
86591,0,0.2535
86592,0,0.0179
86593,0,0.0265
86594,0,0.009
86595,0,0.0048
86596,0,0.0014
86597,1,0.9775
86598,0,0.0652
86599,0,0.004
86600,0,0.002
86601,0,0.0335
86602,1,0.9239
86603,0,0.0015
86604,0,0.0079
86605,0,0.0173
86606,0,0.0502
86607,0,0.0264
86608,0,0.0557
86609,0,0.1622
86610,0,0.1268
86611,0,0.0563
86612,0,0.0085
86613,0,0.0208
86614,0,0.1064
86615,0,0.0058
86616,0,0.0002
86617,0,0.0022
86618,0,0.0208
86619,0,0.0002
86620,0,0.005
86621,0,0.2054
86622,0,0.0012
86623,0,0.2255
86624,0,0.0203
86625,0,0.0473
86626,0,0.0084
86627,0,0.0564
86628,0,0.0005
86629,0,0.018
86630,1,0.9342
86631,0,0.1289
86632,0,0.2732
86633,0,0.0058
86634,0,0.0399
86635,0,0.0028
86636,0,0.1877
86637,0,0.0019
86638,0,0.0216
86639,0,0.0015
86640,0,0.0175
86641,0,0.1107
86642,1,0.9782
86643,0,0.0011
86644,0,0.0529
86645,0,0.0531
86646,0,0.1371
86647,0,0.0477
86648,0,0.0243
86649,0,0.0088
86650,0,0.1614
86651,0,0.0439
86652,0,0.0008
86653,0,0.0417
86654,0,0.0777
86655,0,0.0056
86656,0,0.0047
86657,0,0.001
86658,0,0.0023
86659,0,0.0146
86660,0,0.0114
86661,0,0.3731
86662,0,0.0016
86663,0,0.021
86664,0,0.0047
86665,0,0.3388
86666,1,0.9629
86667,0,0.0864
86668,0,0.0412
86669,0,0.0012
86670,0,0.0602
86671,0,0.0441
86672,0,0.0014
86673,0,0.0037
86674,0,0.0009
86675,0,0.0002
86676,0,0.1032
86677,0,0.0028
86678,0,0.0408
86679,0,0.0003
86680,0,0.0232
86681,0,0.0012
86682,0,0.0096
86683,0,0.0174
86684,0,0.0044
86685,0,0.0003
86686,0,0.0241
86687,0,0.0028
86688,0,0.1306
86689,0,0.0126
86690,0,0.0106
86691,0,0.0023
86692,0,0.1656
86693,1,0.9437
86694,0,0.0129
86695,1,0.9912
86696,0,0.0147
86697,1,0.7965
86698,0,0.0047
86699,1,0.9163
86700,0,0.0706
86701,1,0.954
86702,0,0.0104
86703,0,0.3749
86704,0,0.0286
86705,0,0.0303
86706,0,0.0052
86707,1,0.9833
86708,0,0.0007
86709,0,0.0313
86710,0,0.0
86711,0,0.0054
86712,0,0.0041
86713,0,0.0004
86714,0,0.0018
86715,0,0.0815
86716,0,0.102
86717,0,0.0115
86718,1,0.6037
86719,0,0.0336
86720,0,0.0361
86721,0,0.015
86722,0,0.0345
86723,0,1e-04
86724,0,0.0114
86725,0,0.0157
86726,1,0.955
86727,0,0.0793
86728,0,0.01
86729,0,0.0017
86730,0,0.0807
86731,0,0.008
86732,0,0.0145
86733,0,0.0007
86734,0,0.066
86735,1,0.8853
86736,1,0.9499
86737,0,0.0095
86738,0,0.0021
86739,0,0.0048
86740,0,0.002
86741,0,0.0083
86742,0,0.0016
86743,0,0.0042
86744,0,0.014
86745,0,0.0088
86746,0,0.4658
86747,0,0.0073
86748,0,0.0029
86749,1,0.8818
86750,0,0.0016
86751,0,0.0135
86752,0,0.0189
86753,0,0.0315
86754,0,0.0195
86755,0,0.0188
86756,0,0.0045
86757,1,0.996
86758,0,0.0121
86759,1,0.922
86760,0,1e-04
86761,0,0.0152
86762,0,0.0121
86763,0,0.095
86764,0,0.0071
86765,0,0.0125
86766,0,0.0465
86767,0,0.1348
86768,0,0.1546
86769,1,0.9989
86770,1,0.9964
86771,0,0.0018
86772,0,0.1779
86773,0,0.0746
86774,0,0.0442
86775,0,0.0012
86776,0,0.2373
86777,0,0.0045
86778,0,0.0047
86779,0,0.0373
86780,0,0.0004
86781,0,0.0011
86782,0,0.0062
86783,0,0.0109
86784,0,0.0035
86785,0,0.0267
86786,1,0.9933
86787,0,0.0074
86788,0,0.0081
86789,0,0.0068
86790,1,0.6532
86791,0,0.0238
86792,0,0.0014
86793,0,0.0174
86794,0,0.0743
86795,0,0.0026
86796,0,0.0419
86797,0,0.0217
86798,0,0.0372
86799,0,0.2686
86800,0,0.0355
86801,0,0.0244
86802,0,0.0391
86803,0,0.2727
86804,0,0.0367
86805,1,0.8674
86806,0,1e-04
86807,1,0.9675
86808,1,0.8275
86809,0,0.0226
86810,0,0.0033
86811,1,0.8106
86812,0,0.0397
86813,1,0.9965
86814,0,0.0719
86815,0,0.0041
86816,0,0.3011
86817,0,0.1371
86818,0,0.0053
86819,0,0.038
86820,0,0.0008
86821,1,0.994
86822,0,0.0549
86823,1,0.9584
86824,0,0.0016
86825,0,0.1297
86826,0,0.005
86827,0,0.0173
86828,0,0.0123
86829,1,0.9345
86830,0,0.0272
86831,0,0.0006
86832,0,0.1965
86833,0,0.0211
86834,0,0.0124
86835,0,0.0062
86836,0,0.1313
86837,0,0.0105
86838,0,0.0086
86839,0,0.009
86840,0,0.0041
86841,0,0.0007
86842,0,0.0126
86843,0,0.0074
86844,1,0.9432
86845,0,0.0146
86846,0,0.0257
86847,0,0.1983
86848,1,0.9501
86849,0,0.0536
86850,0,1e-04
86851,1,0.9805
86852,0,0.0345
86853,0,0.2328
86854,0,0.0055
86855,0,0.2176
86856,0,0.0198
86857,0,0.0027
86858,0,0.0009
86859,0,0.0963
86860,0,0.0003
86861,0,0.0065
86862,0,0.0584
86863,0,0.003
86864,0,0.0076
86865,0,0.0038
86866,0,0.0092
86867,0,0.0845
86868,0,0.006
86869,0,0.1599
86870,0,0.0661
86871,0,0.0113
86872,0,0.0856
86873,0,0.0364
86874,0,0.0045
86875,0,0.0224
86876,0,0.2452
86877,0,0.0319
86878,0,0.0112
86879,0,0.0244
86880,0,0.0065
86881,0,0.1605
86882,0,0.0028
86883,0,0.0057
86884,0,0.0283
86885,0,0.0308
86886,0,0.01
86887,0,0.0009
86888,0,0.0021
86889,0,0.0151
86890,0,0.0102
86891,0,0.1178
86892,0,0.0168
86893,0,0.003
86894,0,0.0214
86895,0,0.0002
86896,0,0.002
86897,1,0.5807
86898,1,0.9882
86899,0,0.0196
86900,0,0.1009
86901,0,0.2308
86902,0,0.0015
86903,0,0.0101
86904,0,0.0034
86905,0,0.0058
86906,0,0.002
86907,0,0.0067
86908,0,0.0133
86909,0,0.0005
86910,0,0.0012
86911,0,0.003
86912,0,0.0042
86913,0,0.0323
86914,0,0.0015
86915,0,0.0003
86916,0,0.0137
86917,1,0.9754
86918,0,0.0038
86919,0,0.0287
86920,0,0.066
86921,0,0.0968
86922,0,0.0076
86923,0,0.007
86924,0,0.0092
86925,0,0.0088
86926,1,0.6573
86927,0,0.0003
86928,0,0.0036
86929,0,0.002
86930,1,0.9744
86931,0,0.0051
86932,1,0.833
86933,0,0.0597
86934,0,0.0274
86935,0,0.0113
86936,0,0.4296
86937,0,0.0953
86938,0,0.0569
86939,0,0.0013
86940,0,0.0021
86941,0,0.066
86942,0,0.0919
86943,0,0.0055
86944,0,0.0326
86945,0,0.4978
86946,0,0.0047
86947,0,0.0354
86948,0,0.0026
86949,0,0.0266
86950,0,0.0313
86951,0,0.0405
86952,1,0.9987
86953,0,0.005
86954,0,0.0171
86955,1,0.9682
86956,1,0.9571
86957,0,0.0007
86958,0,0.0002
86959,0,0.1052
86960,0,0.0018
86961,0,0.0021
86962,1,0.9993
86963,0,0.0202
86964,0,0.0011
86965,0,0.0344
86966,0,0.0019
86967,0,0.0318
86968,1,0.9586
86969,1,0.9817
86970,0,0.0011
86971,1,0.6601
86972,0,0.0016
86973,0,0.0018
86974,1,0.9905
86975,0,0.0213
86976,0,0.0126
86977,0,0.0008
86978,0,0.0463
86979,0,0.0008
86980,0,0.0021
86981,0,0.0007
86982,0,0.0865
86983,0,0.0593
86984,0,0.073
86985,0,1e-04
86986,0,0.1886
86987,0,0.0078
86988,0,0.0003
86989,1,0.941
86990,0,0.4648
86991,0,0.0377
86992,1,0.9855
86993,0,0.3916
86994,0,0.0018
86995,0,0.0021
86996,0,0.0003
86997,0,0.0182
86998,1,0.9889
86999,0,0.0151
87000,0,0.0022
87001,1,0.9955
87002,0,0.045
87003,0,0.007
87004,0,0.0034
87005,0,0.1265
87006,0,0.0015
87007,0,0.0314
87008,0,0.017
87009,0,0.0037
87010,0,0.0095
87011,0,0.1202
87012,0,0.0163
87013,0,0.061
87014,0,0.1686
87015,0,0.0066
87016,0,0.0029
87017,0,0.0026
87018,0,0.0086
87019,0,0.0052
87020,0,0.0258
87021,0,0.0009
87022,0,0.0043
87023,0,0.0188
87024,0,0.0757
87025,1,0.5708
87026,0,0.0143
87027,0,0.0072
87028,0,0.0928
87029,0,0.001
87030,0,0.0347
87031,0,0.0072
87032,1,0.9296
87033,0,0.0048
87034,0,0.1277
87035,0,0.0299
87036,0,0.0097
87037,0,0.0045
87038,0,0.0495
87039,1,0.8991
87040,0,0.151
87041,0,0.001
87042,0,0.0098
87043,1,0.9746
87044,0,0.005
87045,0,0.0013
87046,0,0.009
87047,1,0.9555
87048,0,0.0361
87049,0,0.0009
87050,0,0.0161
87051,0,0.4761
87052,1,0.8701
87053,0,0.0087
87054,0,0.016
87055,0,0.043
87056,0,0.0294
87057,0,0.0022
87058,0,0.0262
87059,1,0.8528
87060,0,0.0052
87061,0,0.0013
87062,0,0.0012
87063,0,0.0707
87064,1,0.6781
87065,0,0.0053
87066,0,0.0386
87067,0,0.0011
87068,0,0.0022
87069,0,0.0988
87070,0,0.0089
87071,0,0.0357
87072,0,0.0037
87073,0,0.0009
87074,0,0.0005
87075,0,0.0393
87076,1,0.953
87077,0,0.0127
87078,1,0.7624
87079,0,0.0321
87080,0,0.0109
87081,0,0.0019
87082,0,0.0064
87083,0,0.0006
87084,1,0.9869
87085,0,0.0003
87086,0,0.3309
87087,0,0.0023
87088,0,0.0115
87089,0,0.0211
87090,0,1e-04
87091,0,0.0624
87092,0,0.0118
87093,0,0.0104
87094,0,0.0512
87095,0,0.0223
87096,0,0.003
87097,0,0.0152
87098,0,0.0054
87099,0,0.012
87100,0,0.0358
87101,0,0.0395
87102,0,0.0067
87103,0,1e-04
87104,0,0.0014
87105,0,0.015
87106,0,0.0125
87107,0,0.3832
87108,0,0.0022
87109,0,0.0392
87110,0,0.1753
87111,0,0.0367
87112,0,0.0033
87113,0,0.0345
87114,0,0.0117
87115,1,0.9725
87116,0,0.0109
87117,0,0.003
87118,0,0.0352
87119,0,0.0028
87120,0,0.0104
87121,0,0.0008
87122,0,0.0019
87123,0,0.0111
87124,0,0.1913
87125,0,0.0122
87126,0,0.0211
87127,0,0.0869
87128,0,0.0189
87129,0,0.0005
87130,0,0.0059
87131,0,0.0094
87132,0,0.0184
87133,0,0.0043
87134,0,0.249
87135,0,0.0098
87136,0,0.0544
87137,0,0.1284
87138,0,0.06
87139,0,0.4027
87140,0,0.1153
87141,0,0.0101
87142,0,0.0149
87143,0,0.0223
87144,0,0.0007
87145,0,0.0002
87146,0,0.0026
87147,0,0.013
87148,1,0.9696
87149,1,0.9908
87150,0,1e-04
87151,0,0.0574
87152,0,0.0068
87153,0,0.0011
87154,0,0.0136
87155,0,0.0197
87156,0,0.0103
87157,0,0.0026
87158,0,0.0249
87159,0,0.0441
87160,0,0.0334
87161,0,0.0501
87162,0,0.0092
87163,0,0.132
87164,0,0.0195
87165,0,0.0026
87166,0,0.0284
87167,0,1e-04
87168,0,0.1087
87169,1,0.9609
87170,0,0.0491
87171,1,0.9823
87172,0,0.0072
87173,0,0.0003
87174,0,0.0034
87175,0,0.0105
87176,1,0.9527
87177,0,0.0381
87178,0,0.0014
87179,0,0.1653
87180,0,0.019
87181,0,0.0113
87182,0,0.0101
87183,0,0.0239
87184,0,0.021
87185,0,0.01
87186,1,0.9956
87187,0,0.01
87188,0,0.3434
87189,0,0.0059
87190,0,0.0045
87191,0,0.0142
87192,0,0.0176
87193,0,0.0619
87194,1,0.9681
87195,0,0.0384
87196,1,0.9967
87197,0,0.0045
87198,0,0.0049
87199,1,0.6026
87200,0,0.0003
87201,0,0.0007
87202,0,0.0233
87203,0,0.0239
87204,0,0.0773
87205,0,0.0012
87206,0,0.02
87207,0,0.0349
87208,0,0.0003
87209,1,0.9317
87210,0,0.1063
87211,0,0.0005
87212,0,0.0003
87213,0,0.2627
87214,0,0.0002
87215,0,0.001
87216,1,0.5654
87217,0,0.0033
87218,0,0.0551
87219,0,0.0381
87220,0,0.0345
87221,0,0.0008
87222,0,0.1007
87223,0,0.0031
87224,0,0.0038
87225,0,0.0414
87226,0,0.0039
87227,0,0.0018
87228,0,0.0071
87229,0,0.0133
87230,0,0.0055
87231,0,0.0011
87232,0,0.006
87233,0,0.0379
87234,0,0.025
87235,0,0.0043
87236,0,0.0143
87237,1,0.9898
87238,0,0.3059
87239,0,0.0016
87240,0,0.0822
87241,0,0.0016
87242,0,0.0631
87243,0,0.0016
87244,0,0.0046
87245,0,0.0357
87246,0,0.0017
87247,0,0.17
87248,0,0.008
87249,0,0.1157
87250,0,0.0022
87251,0,0.0087
87252,0,0.2112
87253,0,0.0088
87254,0,0.0105
87255,0,0.0066
87256,1,0.9827
87257,0,0.0011
87258,1,0.8769
87259,0,0.0026
87260,0,0.0028
87261,1,0.9769
87262,0,0.0019
87263,0,0.0078
87264,0,0.0
87265,0,0.0022
87266,0,0.0026
87267,0,0.0271
87268,0,0.023
87269,0,0.0009
87270,0,0.0268
87271,1,0.9989
87272,0,0.1551
87273,0,0.0118
87274,0,0.0347
87275,0,0.0
87276,0,0.0169
87277,0,0.0158
87278,0,0.1725
87279,1,0.9892
87280,0,0.0215
87281,0,0.014
87282,0,0.0124
87283,0,0.0012
87284,0,0.0037
87285,0,0.0425
87286,0,0.0957
87287,1,0.9969
87288,0,0.0219
87289,0,0.001
87290,0,0.0475
87291,0,0.3085
87292,0,0.0018
87293,0,0.0049
87294,0,0.0219
87295,0,0.0173
87296,0,0.0089
87297,0,0.0151
87298,0,0.0279
87299,0,0.009
87300,0,0.0596
87301,0,0.0032
87302,0,0.1026
87303,0,0.0082
87304,0,1e-04
87305,0,0.0708
87306,0,0.0205
87307,0,0.0109
87308,0,0.0
87309,0,0.0028
87310,0,0.0072
87311,0,0.0105
87312,0,0.0003
87313,1,0.8353
87314,0,0.0019
87315,0,0.006
87316,0,0.0089
87317,0,0.0199
87318,0,0.0165
87319,0,0.1607
87320,0,0.0371
87321,0,0.0011
87322,0,0.0002
87323,0,0.0072
87324,0,0.0473
87325,0,0.0843
87326,0,0.2796
87327,0,0.0447
87328,0,0.0486
87329,0,0.2269
87330,0,0.007
87331,1,0.7099
87332,0,0.0039
87333,0,0.0002
87334,0,0.0034
87335,0,0.0755
87336,0,0.0216
87337,1,0.9633
87338,1,0.9898
87339,0,0.0064
87340,0,0.0056
87341,0,0.0018
87342,0,0.0087
87343,0,0.051
87344,0,0.0057
87345,0,0.1326
87346,0,0.024
87347,0,1e-04
87348,0,0.0111
87349,0,0.0099
87350,0,0.1488
87351,1,0.9971
87352,0,0.0133
87353,0,0.0221
87354,1,0.8231
87355,0,0.001
87356,1,0.7339
87357,0,0.0074
87358,0,0.0264
87359,0,0.0156
87360,1,0.818
87361,0,0.0063
87362,1,0.9574
87363,0,0.0624
87364,0,0.0068
87365,0,0.0027
87366,1,0.9955
87367,0,0.0848
87368,0,0.0014
87369,0,0.1096
87370,0,0.0535
87371,1,0.9773
87372,0,0.0187
87373,0,0.0028
87374,0,0.0016
87375,0,0.0007
87376,0,0.0177
87377,0,0.009
87378,0,0.0025
87379,0,0.0031
87380,0,1e-04
87381,0,0.0249
87382,0,0.0427
87383,1,0.6574
87384,0,0.0971
87385,0,0.0041
87386,0,0.0002
87387,0,0.0275
87388,0,0.0191
87389,1,0.9972
87390,0,0.0089
87391,0,0.1457
87392,0,0.0057
87393,0,0.0044
87394,0,0.1068
87395,0,0.0205
87396,0,0.0151
87397,0,0.0398
87398,0,0.0192
87399,0,0.0059
87400,0,0.0011
87401,0,0.0117
87402,0,0.2511
87403,0,0.0154
87404,0,0.0067
87405,0,0.0166
87406,0,0.0254
87407,0,0.0025
87408,0,0.003
87409,0,0.0915
87410,0,0.0013
87411,0,0.0016
87412,0,0.021
87413,1,0.9995
87414,0,0.029
87415,0,0.0344
87416,0,0.0108
87417,0,1e-04
87418,0,0.1712
87419,0,0.002
87420,0,0.2812
87421,0,0.0035
87422,0,0.0438
87423,1,0.7523
87424,0,0.0061
87425,0,0.0016
87426,0,0.03
87427,0,0.0123
87428,1,0.964
87429,0,0.0133
87430,0,0.0037
87431,0,0.0007
87432,0,0.0507
87433,0,1e-04
87434,0,0.0239
87435,0,0.0332
87436,0,0.0033
87437,0,0.0336
87438,0,0.007
87439,0,0.0006
87440,0,0.4798
87441,0,0.0703
87442,0,0.0522
87443,1,0.981
87444,0,0.0365
87445,0,0.0096
87446,0,0.0046
87447,0,0.1961
87448,0,0.0066
87449,0,0.0926
87450,0,0.4658
87451,0,0.0009
87452,0,0.0502
87453,0,0.0015
87454,0,0.0006
87455,0,0.0071
87456,0,0.3503
87457,0,0.0021
87458,1,0.793
87459,0,0.0031
87460,0,0.0037
87461,0,0.0652
87462,0,0.0083
87463,0,0.0064
87464,0,0.0546
87465,0,0.002
87466,0,0.004
87467,0,0.0412
87468,0,0.0173
87469,0,0.0238
87470,0,0.0086
87471,1,0.9721
87472,0,0.0089
87473,0,0.0005
87474,0,0.0324
87475,0,0.0016
87476,0,0.1579
87477,0,0.2296
87478,0,0.0073
87479,0,0.0037
87480,0,0.0067
87481,0,0.0028
87482,0,0.0091
87483,0,0.1761
87484,0,0.013
87485,0,0.0035
87486,0,0.0004
87487,1,0.9576
87488,0,0.0517
87489,1,0.9981
87490,0,0.0307
87491,0,0.0049
87492,1,0.9535
87493,0,0.0027
87494,0,0.0007
87495,0,0.0948
87496,0,0.0185
87497,0,0.0812
87498,0,0.0079
87499,0,0.0233
87500,0,0.0089
87501,0,0.0088
87502,0,0.0051
87503,0,0.0003
87504,0,0.0003
87505,0,0.0042
87506,0,0.0654
87507,0,0.0066
87508,0,0.0012
87509,0,0.0027
87510,0,0.0158
87511,0,0.0555
87512,0,0.2062
87513,0,0.0028
87514,0,0.0037
87515,0,0.0048
87516,1,0.9977
87517,0,0.0153
87518,0,0.0839
87519,0,0.0055
87520,0,0.0008
87521,0,0.1246
87522,0,0.1725
87523,1,0.9301
87524,1,0.9892
87525,0,0.0033
87526,0,0.0291
